id,시설명,영문명,유형,세부장르,주소,자치구,위도,경도,운영주체,공공민간,설립구분,설립연도,웹사이트,전화,입장료,휠체어접근,운영상태,최근접지하철역,지하철역거리m_직선,데이터출처,데이터기준일,데이터신뢰도,osm_id
F00077,고덕1동문고,Godeok 1 Dong Library,공공도서관,자료 없음,자료 없음,강동구,37.557305,127.151679,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),고덕,318,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652681
F00078,공릉3동문고,Gongneung 3 Dong Library,공공도서관,자료 없음,자료 없음,노원구,37.628858,127.069827,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),공릉,457,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652700
F00079,상계9동문고,Sanggye 9 Dong Library,공공도서관,자료 없음,자료 없음,노원구,37.664508,127.063828,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),마들,541,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652701
F00080,신정7동문고,Sinjeong 7 Dong Library,공공도서관,자료 없음,자료 없음,양천구,37.514502,126.859455,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),양천구청,623,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652718
F00081,고척교회 어린이도서관책마을문고,Gocheok Church Childrens Library Chaek Village Library,공공도서관,자료 없음,자료 없음,구로구,37.504599,126.860582,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),양천구청,978,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652744
F00082,연세대학교김대중도서관,Yeonse University Kim Dae-jung Library,공공도서관,자료 없음,자료 없음,서대문구,37.556988,126.92952,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),홍대입구,234,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652745
F00083,한국성서대학교 도서관,Korea Seongseo University Library,공공도서관,자료 없음,자료 없음,노원구,37.648562,127.06409,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),중계,337,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652777
F00084,시각장애인복지재단 점자도서관,Sigakjangaeinbokjijaedan Jeomja Library,공공도서관,자료 없음,자료 없음,강동구,37.551124,127.169275,자료 없음,공공(추정),확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),상일동,666,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652780
F00085,물댄동산어린이도서관,Muldaendongsan Childrens Library,공공도서관,자료 없음,자료 없음,성동구,37.546621,127.042758,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),뚝섬,416,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652790
F00086,둔촌2동문고,Dunchon 2 Dong Library,공공도서관,자료 없음,자료 없음,강동구,37.533368,127.141714,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),길동,572,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652793
F00087,중계1동문고,Junggye 1 Dong Library,공공도서관,자료 없음,자료 없음,노원구,37.652445,127.077263,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),상계,984,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652807
F00088,하계1동문고,Hagye 1 Dong Library,공공도서관,자료 없음,자료 없음,노원구,37.640585,127.072514,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),하계,631,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652811
F00089,송정동 새마을문고,Songjeongdong Sae Village Library,공공도서관,자료 없음,자료 없음,성동구,37.550953,127.068395,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),어린이대공원,647,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652826
F00090,봉천6동문고,Bongcheon 6 Dong Library,공공도서관,자료 없음,자료 없음,관악구,37.480017,126.958415,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),서울대입구,521,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652828
F00091,용산2가동새마을문고,Yongsan 2 Gadongsae Village Library,공공도서관,자료 없음,자료 없음,용산구,37.545939,126.985683,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),숙대입구,1213,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652841
F00092,배꼽빠지는도서관,Baekkoppajineun Library,공공도서관,자료 없음,서울특별시 구로구 구일로10길 53,구로구,37.496002,126.874413,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),구일,416,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652851
F00093,마포어린이영어도서관,Mapo Children Yeongeo Library,공공도서관,자료 없음,자료 없음,마포구,37.539533,126.951817,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),공덕,467,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652865
F00094,창4동새마을문고,Chang 4 Dongsae Village Library,공공도서관,자료 없음,자료 없음,도봉구,37.652259,127.051481,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),창동,311,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652872
F00095,성동청소년 문화의집문고,Seongdong Youth Munhwauijip Library,공공도서관,자료 없음,자료 없음,성동구,37.549516,127.018874,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),금호역,308,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652909
F00096,석천문화관문고,Seokcheonmunhwagwan Library,공공도서관,자료 없음,자료 없음,성북구,37.590259,126.997752,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),한성대입구,749,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652920
F00097,쌍용아파트2단지문고,Ssangyong Apt. 2 Complex Library,공공도서관,자료 없음,자료 없음,성북구,37.58079,127.011783,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),창신,324,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652922
F00098,파랑새문고,Parangsae Library,공공도서관,자료 없음,자료 없음,중랑구,37.607689,127.096267,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신내,876,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652930
F00099,파랑새문고,자료 없음,공공도서관,자료 없음,서울특별시 관악구 구암길 38,관악구,37.489409,126.948201,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,+82 31 875-9054,자료 없음,자료 없음,운영 중(추정),숭실대입구,872,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/4711654901
F00100,쌍문3동문고,Ssangmun 3 Dong Library,공공도서관,자료 없음,자료 없음,도봉구,37.64891,127.028004,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),쌍문,582,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652942
F00101,신대방1동문고,Sindaebang 1 Dong Library,공공도서관,자료 없음,서울특별시 동작구,영등포구,37.488937,126.910003,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),신대방,334,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652947
F00102,신도림동문고,Sindorimdong Library,공공도서관,자료 없음,자료 없음,구로구,37.507564,126.881384,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),구로,468,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652952
F00103,망원2동문고,Mangwon 2 Dong Library,공공도서관,자료 없음,자료 없음,마포구,37.560311,126.901958,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),마포구청,382,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652964
F00104,염리동문고,Yeomnidong Library,공공도서관,자료 없음,자료 없음,마포구,37.547047,126.945658,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),대흥,301,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652973
F00105,구로1동문고,Guro 1 Dong Library,공공도서관,자료 없음,자료 없음,구로구,37.493056,126.875674,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),구일,632,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652981
F00106,창2동새마을문고,Chang 2 Dongsae Village Library,공공도서관,자료 없음,자료 없음,도봉구,37.641379,127.035482,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),쌍문,785,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652983
F00107,창3동새마을문고,Chang 3 Dongsae Village Library,공공도서관,자료 없음,자료 없음,도봉구,37.637273,127.042516,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),녹천,1132,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368652991
F00108,개포2동문고,Gaepo 2 Dong Library,공공도서관,자료 없음,자료 없음,강남구,37.488039,127.073496,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),대청,820,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653011
F00109,개포4동문고,Gaepo 4 Dong Library,공공도서관,자료 없음,자료 없음,강남구,37.478799,127.051432,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),매봉,1000,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653013
F00110,삼성2동문고,Samseong 2 Dong Library,공공도서관,자료 없음,자료 없음,강남구,37.511232,127.046125,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),선정릉,228,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653027
F00111,대치1동문고,Daechi 1 Dong Library,공공도서관,자료 없음,자료 없음,강남구,37.493367,127.061137,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),대치,219,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653028
F00112,일원본동문고,Ilwonbondong Library,공공도서관,자료 없음,자료 없음,강남구,37.483293,127.086507,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),일원,193,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653040
F00113,일원1동문고,Ilwon 1 Dong Library,공공도서관,자료 없음,자료 없음,강남구,37.491853,127.087981,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),대청,769,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653055
F00114,역삼2동문고,Yeoksam 2 Dong Library,공공도서관,자료 없음,자료 없음,강남구,37.495943,127.046786,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),도곡,949,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653059
F00115,압구정1동문고,Apgujeong 1 Dong Library,공공도서관,자료 없음,자료 없음,강남구,37.530554,127.030639,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),압구정,521,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653070
F00116,도곡2동문고,Dogok 2 Dong Library,공공도서관,자료 없음,자료 없음,강남구,37.483696,127.046446,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),매봉,378,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653086
F00117,고덕2동문고,Godeok 2 Dong Library,공공도서관,자료 없음,자료 없음,강동구,37.560501,127.164315,자료 없음,확인 필요,확인 필요,자료 없음,자료 없음,자료 없음,자료 없음,자료 없음,운영 중(추정),상일동,468,OpenStreetMap (ODbL),2026-07-13,커뮤니티 지도 기반 — 개별 검증 필요,node/368653096
